title,pubDate,guid,link,description
Luton Town 1-1 Huddersfield Town: Championship play-off semi-final first leg ends in draw,"Fri, 13 May 2022 21:45:21 GMT",https://www.bbc.co.uk/sport/football/61365570,https://www.bbc.co.uk/sport/football/61365570?at_medium=RSS&at_campaign=KARANGA,The Championship play-off semi-final between Luton and Huddersfield is finely poised after the first leg ends in a draw.
Ji So-yun: 'Chelsea star will leave stamp on everybody's heart',"Fri, 13 May 2022 12:10:50 GMT",https://www.bbc.co.uk/sport/football/61408904,https://www.bbc.co.uk/sport/football/61408904?at_medium=RSS&at_campaign=KARANGA,Ji So-yun will chase a fourth FA Cup title this Sunday in her last game for Chelsea and the Wembley stage is a fitting farewell.
Dina Asher-Smith beaten by Gabby Thomas in Diamond League opener,"Fri, 13 May 2022 18:27:43 GMT",https://www.bbc.co.uk/sport/athletics/61445394,https://www.bbc.co.uk/sport/athletics/61445394?at_medium=RSS&at_campaign=KARANGA,British 200m world champion Dina Asher-Smith is well beaten in her Diamond League opener as American Gabby Thomas serves up a reminder of the event's strength in depth.
Bellator 281: Nottingham's Paul 'Semtex' Daley knocks out Wendell Giacomo with a fierce right hook,"Fri, 13 May 2022 21:52:24 GMT",https://www.bbc.co.uk/sport/av/mixed-martial-arts/61445591,https://www.bbc.co.uk/sport/av/mixed-martial-arts/61445591?at_medium=RSS&at_campaign=KARANGA,"Paul 'Semtex' Daley, in his final Bellator fight, lands a vicious right hook on Giacomo to knock him out at Wembley Arena."
Diamond League: Dina Asher-Smith third on return since injury at Tokyo Olympics,"Fri, 13 May 2022 18:17:11 GMT",https://www.bbc.co.uk/sport/av/athletics/61443890,https://www.bbc.co.uk/sport/av/athletics/61443890?at_medium=RSS&at_campaign=KARANGA,"Watch as Great Britain's Dina Asher-Smith finishes third in the 200m at the opening meeting of the Diamond League in Doha, Qatar as America's Gabrielle Thomas is first with Jamaica's Shericka Jackson second."
Ukraine: The spy war within the war,"Sat, 14 May 2022 00:38:35 GMT",https://www.bbc.co.uk/news/world-61311026,https://www.bbc.co.uk/news/world-61311026?at_medium=RSS&at_campaign=KARANGA,The expulsion of Russian officials from Western capitals shows how the spy conflict is intensifying.
Ukraine war in maps: Tracking the Russian invasion,"Fri, 13 May 2022 11:51:53 GMT",https://www.bbc.co.uk/news/world-europe-60506682,https://www.bbc.co.uk/news/world-europe-60506682?at_medium=RSS&at_campaign=KARANGA,Russian forces making slow progress around Ukraine's eastern Donbas region amid strong Ukrainian resistance.
Ukraine conflict: What is Nato and how could Finland and Sweden join?,"Thu, 12 May 2022 11:07:02 GMT",https://www.bbc.co.uk/news/world-europe-18023383,https://www.bbc.co.uk/news/world-europe-18023383?at_medium=RSS&at_campaign=KARANGA,"Following Russia's invasion of Ukraine, Finland is set to join Nato and Sweden could follow."
Ukraine conflict: Russian soldiers seen killing unarmed civilians,"Thu, 12 May 2022 13:11:57 GMT",https://www.bbc.co.uk/news/world-europe-61425025,https://www.bbc.co.uk/news/world-europe-61425025?at_medium=RSS&at_campaign=KARANGA,"The incident, captured on video seen by the BBC, is being investigated as a suspected war crime."
Ukraine war round-up: Carnage at the river and a war crimes trial,"Fri, 13 May 2022 19:59:05 GMT",https://www.bbc.co.uk/news/world-europe-61440608,https://www.bbc.co.uk/news/world-europe-61440608?at_medium=RSS&at_campaign=KARANGA,A single Russian battalion reportedly suffers heavy losses and the UK sanctions President Putin's ex-wife.
Eurovision: Where has the UK gone wrong in the past?,"Fri, 13 May 2022 08:50:52 GMT",https://www.bbc.co.uk/news/uk-wales-61422514,https://www.bbc.co.uk/news/uk-wales-61422514?at_medium=RSS&at_campaign=KARANGA,Can Sam Ryder's song - written in collaboration over Zoom - break the UK's Eurovision losing streak?
Eurovision commentators reveal their memorable moments - including a presidential petition,"Mon, 09 May 2022 23:14:36 GMT",https://www.bbc.co.uk/news/entertainment-arts-61338657,https://www.bbc.co.uk/news/entertainment-arts-61338657?at_medium=RSS&at_campaign=KARANGA,"Six Eurovision commentators share their most memorable moments, including a presidential petition."
"Eurovision 2022: Ukraine wins, while the UK's Sam Ryder comes second","Sat, 14 May 2022 23:30:37 GMT",https://www.bbc.co.uk/news/entertainment-arts-61452678,https://www.bbc.co.uk/news/entertainment-arts-61452678?at_medium=RSS&at_campaign=KARANGA,"Ukraine's Kalush Orchestra triumphs, while Sam Ryder gives the UK its best result since 1998."
Eurovision win brings 'incredible happiness' to Ukraine,"Sun, 15 May 2022 00:52:28 GMT",https://www.bbc.co.uk/news/world-europe-61442439,https://www.bbc.co.uk/news/world-europe-61442439?at_medium=RSS&at_campaign=KARANGA,Public support helped push Kalush Orchestra and their song Stefania on to win with 631 points.
Brexit trade deal change must result in NI government - PM,"Sat, 14 May 2022 21:30:42 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-61450794,https://www.bbc.co.uk/news/uk-northern-ireland-61450794?at_medium=RSS&at_campaign=KARANGA,Boris Johnson is to visit Northern Ireland amid a political crisis sparked by tensions over the protocol.
Buffalo shooting: Ten dead in attack at supermarket in New York state,"Sun, 15 May 2022 02:51:46 GMT",https://www.bbc.co.uk/news/world-us-canada-61452958,https://www.bbc.co.uk/news/world-us-canada-61452958?at_medium=RSS&at_campaign=KARANGA,The FBI is investigating the attack - which left three others injured - as a racially-motivated hate crime.
Full lunar eclipse to bring super blood Moon,"Sun, 15 May 2022 02:05:40 GMT",https://www.bbc.co.uk/news/science-environment-61423765,https://www.bbc.co.uk/news/science-environment-61423765?at_medium=RSS&at_campaign=KARANGA,The Moon will slowly darken and turn red as it falls into Earth's shadow.
Britney Spears announces 'devastating' miscarriage,"Sat, 14 May 2022 23:45:27 GMT",https://www.bbc.co.uk/news/entertainment-arts-61452781,https://www.bbc.co.uk/news/entertainment-arts-61452781?at_medium=RSS&at_campaign=KARANGA,"The singer reveals she and personal trainer partner Sam Asghari have ""lost our miracle baby""."
Liverpool beat Chelsea on penalties to win FA Cup and keep quadruple hopes alive,"Sat, 14 May 2022 19:29:05 GMT",https://www.bbc.co.uk/sport/football/61429640,https://www.bbc.co.uk/sport/football/61429640?at_medium=RSS&at_campaign=KARANGA,Liverpool keep alive hopes of an unprecedented quadruple with a sudden-death shootout victory over Chelsea in the FA Cup final.
"Junk food: Obesity strategy falling apart, Jamie Oliver says","Sat, 14 May 2022 15:16:37 GMT",https://www.bbc.co.uk/news/uk-61449921,https://www.bbc.co.uk/news/uk-61449921?at_medium=RSS&at_campaign=KARANGA,"Boris Johnson is accused of ""playing politics with children's health"" after delaying new restrictions."
"North Korea: Covid outbreak a great disaster, says Kim Jong-un","Sat, 14 May 2022 05:44:20 GMT",https://www.bbc.co.uk/news/world-asia-61446907,https://www.bbc.co.uk/news/world-asia-61446907?at_medium=RSS&at_campaign=KARANGA,North Korea's leader blames the outbreak on bureaucratic and medical incompetence.
Andrew Symonds: Former Australia cricketer dies aged 46 in car crash,"Sun, 15 May 2022 00:02:28 GMT",https://www.bbc.co.uk/sport/cricket/61453300,https://www.bbc.co.uk/sport/cricket/61453300?at_medium=RSS&at_campaign=KARANGA,Former Australia all-rounder Andrew Symonds dies aged 46 after being involved in a car crash.
Ukraine war: Putin warns Finland joining Nato would be 'mistake',"Sat, 14 May 2022 18:10:26 GMT",https://www.bbc.co.uk/news/world-europe-61450694,https://www.bbc.co.uk/news/world-europe-61450694?at_medium=RSS&at_campaign=KARANGA,Finland and Sweden have indicated they want to become Nato members following Russia's war in Ukraine.
Dame Deborah James says Prince William's visit will be a 'special memory',"Sat, 14 May 2022 15:10:59 GMT",https://www.bbc.co.uk/news/uk-61450225,https://www.bbc.co.uk/news/uk-61450225?at_medium=RSS&at_campaign=KARANGA,"The cancer campaigner says the prince went ""above and beyond"" in visiting her to confer her damehood."
Chelsea: Woman and three dogs die after being hit by car,"Sat, 14 May 2022 12:33:48 GMT",https://www.bbc.co.uk/news/uk-england-london-61449406,https://www.bbc.co.uk/news/uk-england-london-61449406?at_medium=RSS&at_campaign=KARANGA,"A 26-year-old man has been arrested on suspicion of causing death by dangerous driving, police say."
The Papers: 'Anger as fans boo William' and 'Rishi ready to help',"Sun, 15 May 2022 01:14:20 GMT",https://www.bbc.co.uk/news/blogs-the-papers-61452948,https://www.bbc.co.uk/news/blogs-the-papers-61452948?at_medium=RSS&at_campaign=KARANGA,The papers cover outrage after the FA Cup final and the chancellor's promise to help with the cost of living.
Eurovision 2022: Highlights of Ukraine's winning night,"Sun, 15 May 2022 00:08:30 GMT",https://www.bbc.co.uk/news/entertainment-arts-61453628,https://www.bbc.co.uk/news/entertainment-arts-61453628?at_medium=RSS&at_campaign=KARANGA,"Ukraine won the Eurovision song contest 2022, with the UK coming second, its best result since 1998."
Song contest in pictures,"Sun, 15 May 2022 01:59:56 GMT",https://www.bbc.co.uk/news/entertainment-arts-61453608,https://www.bbc.co.uk/news/entertainment-arts-61453608?at_medium=RSS&at_campaign=KARANGA,We take a look through the best looks from another crazy night that can only be Eurovision.
FA Cup final: Liverpool boss Jurgen Klopp says he 'could not be more proud' after beating Chelsea,"Sat, 14 May 2022 20:41:01 GMT",https://www.bbc.co.uk/sport/football/61450534,https://www.bbc.co.uk/sport/football/61450534?at_medium=RSS&at_campaign=KARANGA,"Liverpool boss Jurgen Klopp ""could not be prouder"" of his side after they again outlast Chelsea on penalties to win the FA Cup."
"World War Two, the Belfast mountain and a white rock","Sat, 14 May 2022 23:02:58 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-61396942,https://www.bbc.co.uk/news/uk-northern-ireland-61396942?at_medium=RSS&at_campaign=KARANGA,The stone helped guide allied pilots into wartime airfields in use in Belfast during the war.
Bristol mum writes heart surgery book to help son,"Sat, 14 May 2022 23:03:40 GMT",https://www.bbc.co.uk/news/uk-england-bristol-61443420,https://www.bbc.co.uk/news/uk-england-bristol-61443420?at_medium=RSS&at_campaign=KARANGA,"Aimee says the book will help her son understand why he ""should be proud"" of his heart surgery scar."
Fleeing Syria 10 years on: 'We cried all the way to Jordan',"Sat, 14 May 2022 23:03:05 GMT",https://www.bbc.co.uk/news/stories-61412333,https://www.bbc.co.uk/news/stories-61412333?at_medium=RSS&at_campaign=KARANGA,A family looks back after a decade living in the world's largest Syrian refugee camp.
Eurovision 2022: How Sam Ryder turned things around for the UK,"Sun, 15 May 2022 02:22:33 GMT",https://www.bbc.co.uk/news/entertainment-arts-61450874,https://www.bbc.co.uk/news/entertainment-arts-61450874?at_medium=RSS&at_campaign=KARANGA,Sam Ryder's song Space Man gave the UK its first top 10 result since 2009. What went right?
Afghanistan face veil decree: 'It feels like being a woman is a crime',"Sun, 15 May 2022 01:35:44 GMT",https://www.bbc.co.uk/news/world-asia-61402309,https://www.bbc.co.uk/news/world-asia-61402309?at_medium=RSS&at_campaign=KARANGA,Afghan women speak out against compulsory male chaperones and new mandate to wear all-covering veils.
Covid: What will the pandemic look like in North Korea?,"Sat, 14 May 2022 16:55:37 GMT",https://www.bbc.co.uk/news/world-asia-61450255,https://www.bbc.co.uk/news/world-asia-61450255?at_medium=RSS&at_campaign=KARANGA,"North Korea is uniquely vulnerable to the virus, and the options to control its spread are limited."
"'I searched for my sister for 30 years, but Covid took her from me'","Sun, 15 May 2022 01:42:50 GMT",https://www.bbc.co.uk/news/uk-61179504,https://www.bbc.co.uk/news/uk-61179504?at_medium=RSS&at_campaign=KARANGA,"As a child Steve Ellis uncovered a family secret, 60 years later it led to an unexpected friendship."
Joe Wicks: 'I realised my childhood wasn't normal',"Sun, 15 May 2022 01:43:54 GMT",https://www.bbc.co.uk/news/61408654,https://www.bbc.co.uk/news/61408654?at_medium=RSS&at_campaign=KARANGA,"Joe Wicks, known as the Body Coach, explores his difficult childhood growing up with a drug-addicted father and mother with OCD in a new BBC documentary"
Covid: Have the lockdown success stories lost their shine?,"Sun, 15 May 2022 01:51:57 GMT",https://www.bbc.co.uk/news/business-61182406,https://www.bbc.co.uk/news/business-61182406?at_medium=RSS&at_campaign=KARANGA,Some businesses which boomed during the Covid pandemic are seeing their popularity fade.
Vitamin D: Could UV-mushrooms help fix the nation’s issue?,"Sun, 15 May 2022 01:46:48 GMT",https://www.bbc.co.uk/news/health-61392698,https://www.bbc.co.uk/news/health-61392698?at_medium=RSS&at_campaign=KARANGA,"With one in 10 deficient in vitamin D, the government is exploring new ways to boost the UK’s intake."
Liverpool win FA Cup: How Jurgen Klopp sets the tone for everything Reds do - Alan Shearer,"Sat, 14 May 2022 23:41:40 GMT",https://www.bbc.co.uk/sport/football/61452888,https://www.bbc.co.uk/sport/football/61452888?at_medium=RSS&at_campaign=KARANGA,"There is so much to admire about FA Cup winners Liverpool at the moment, and all of it is down to one man - Jurgen Klopp, says MOTD pundit Alan Shearer."
FA Cup final: Liverpool beat Chelsea on penalties - highlights,"Sat, 14 May 2022 19:53:03 GMT",https://www.bbc.co.uk/sport/av/football/61451807,https://www.bbc.co.uk/sport/av/football/61451807?at_medium=RSS&at_campaign=KARANGA,Watch highlights as Liverpool beat Chelsea in a thrilling penalty shootout to win the FA Cup at Wembley after the final had finished goalless following a host of missed chances.
Chelsea Women v Manchester City Women: Gareth Taylor's side 'desperate' to beat holders,"Sat, 14 May 2022 15:22:14 GMT",https://www.bbc.co.uk/sport/football/61435273,https://www.bbc.co.uk/sport/football/61435273?at_medium=RSS&at_campaign=KARANGA,Preview followed by live coverage of Sunday's Women's FA Cup final between Chelsea Women and Manchester City Women.
Josh Taylor stripped of WBA super-lightweight title,"Sat, 14 May 2022 21:14:25 GMT",https://www.bbc.co.uk/sport/boxing/61452500,https://www.bbc.co.uk/sport/boxing/61452500?at_medium=RSS&at_campaign=KARANGA,"Josh Taylor is stripped of his WBA super-lightweight title according to the world governing body, but the Scot claims he vacated the belt."
Women's FA Cup final: Everything you need to know as Chelsea play Manchester City at Wembley,"Fri, 13 May 2022 05:43:56 GMT",https://www.bbc.co.uk/sport/football/61306815,https://www.bbc.co.uk/sport/football/61306815?at_medium=RSS&at_campaign=KARANGA,Who will be crowned FA Cup winners this weekend when Chelsea and Manchester City face each other at Wembley Stadium?
FA Cup final: Konstantinos Tsimikas scores winning penalty for Liverpool against Chelsea,"Sat, 14 May 2022 19:16:15 GMT",https://www.bbc.co.uk/sport/av/football/61452618,https://www.bbc.co.uk/sport/av/football/61452618?at_medium=RSS&at_campaign=KARANGA,Konstantinos Tsimikas scores the winning penalty to seal Liverpool a 6-5 shoot-out victory against Chelsea to win the FA Cup after the final had finished goalless at Wembley.
Ukraine conflict: Russian chemical attack claim fact-checked,"Sun, 15 May 2022 01:54:13 GMT",https://www.bbc.co.uk/news/61439398,https://www.bbc.co.uk/news/61439398?at_medium=RSS&at_campaign=KARANGA,Moscow has a history of falsely accusing its enemies of attacks that could be defined as war crimes.
How many Ukrainians have fled their homes and where have they gone?,"Thu, 12 May 2022 14:53:47 GMT",https://www.bbc.co.uk/news/world-60555472,https://www.bbc.co.uk/news/world-60555472?at_medium=RSS&at_campaign=KARANGA,The UN says more than 12 million people have fled their homes since the Russian invasion of Ukraine.
Northern Ireland: PM poised for protocol change ahead of crisis talks,"Mon, 16 May 2022 02:05:48 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-61456677,https://www.bbc.co.uk/news/uk-northern-ireland-61456677?at_medium=RSS&at_campaign=KARANGA,Boris Johnson says he is open to dialogue but will act if the EU does not change its position.
Ukraine: The children's camp that became an execution ground,"Sun, 15 May 2022 23:28:02 GMT",https://www.bbc.co.uk/news/world-europe-61442387,https://www.bbc.co.uk/news/world-europe-61442387?at_medium=RSS&at_campaign=KARANGA,"The BBC's Sarah Rainsford investigates the killing of civilians in a summer camp in Bucha, Ukraine."
Queen attends Platinum Jubilee equestrian extravaganza,"Sun, 15 May 2022 21:51:45 GMT",https://www.bbc.co.uk/news/uk-61460345,https://www.bbc.co.uk/news/uk-61460345?at_medium=RSS&at_campaign=KARANGA,Hollywood stars including Helen Mirren and Tom Cruise feature in the show at Windsor Castle.
Buffalo shooting: Gunman deliberately sought black victims - mayor,"Mon, 16 May 2022 01:10:56 GMT",https://www.bbc.co.uk/news/world-us-canada-61459023,https://www.bbc.co.uk/news/world-us-canada-61459023?at_medium=RSS&at_campaign=KARANGA,Questions are being asked about how the suspect carried out the attack when he was known to authorities.
"Boy, three, dies after suspected dog attack - police","Sun, 15 May 2022 21:47:13 GMT",https://www.bbc.co.uk/news/uk-england-manchester-61460850,https://www.bbc.co.uk/news/uk-england-manchester-61460850?at_medium=RSS&at_campaign=KARANGA,"The three-year-old was taken to hospital after being injured at an address in Rochdale, say police."
GCSE and A-level exam invigilator shortages mean parents and teachers are stepping in,"Sun, 15 May 2022 23:45:47 GMT",https://www.bbc.co.uk/news/education-61422304,https://www.bbc.co.uk/news/education-61422304?at_medium=RSS&at_campaign=KARANGA,A union is warning of invigilator shortages as pupils sit their first summer exams since 2019.
Doctor Who: David Tennant and Catherine Tate to return,"Sun, 15 May 2022 18:00:06 GMT",https://www.bbc.co.uk/news/entertainment-arts-61455936,https://www.bbc.co.uk/news/entertainment-arts-61455936?at_medium=RSS&at_campaign=KARANGA,"The pair are currently filming for sci-fi show's 60th anniversary, which it will celebrate in 2023."
